JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, JetPt3, JetEta3, JetPhi3, JetMass3, JetBTagger3, JetPt4, JetEta4, JetPhi4, JetMass4, JetBTagger4, JetPt5, JetEta5, JetPhi5, JetMass5, JetBTagger5, JetPt6, JetEta6, JetPhi6, JetMass6, JetBTagger6, ZZPt, ZZPhi, ZZEta, ZZMass, weight
82.1064 ,0.150192 ,2.44431 ,11.9726 ,0.0698124 ,54.649 ,0.177606 ,-0.320023 ,8.34448 ,0.0222817 ,50.9588 ,-1.40462 ,-1.99359 ,7.70705 ,0.0167424 ,39.5686 ,-1.21299 ,-0.513302 ,6.3686 ,0.0917797 ,35.2811 ,1.44835 ,-2.81629 ,5.43166 ,0.987402 ,34.5599 ,0.00861841 ,3.06148 ,7.96347 ,0.0184383 ,121.079 ,0.293285 ,-0.754515 ,124.494 ,4.09237e-05
257.833 ,1.58398 ,1.51692 ,25.5123 ,0.0576404 ,128.807 ,1.21903 ,2.31769 ,15.6411 ,0.996314 ,111.773 ,1.17219 ,-0.271442 ,14.9373 ,0.935694 ,105.344 ,1.8583 ,1.95435 ,15.1455 ,0.0331499 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,417.461 ,-1.65232 ,0.960617 ,125.036 ,4.5645e-05
200.928 ,1.89019 ,-2.74564 ,17.4418 ,0.0217461 ,97.1824 ,-2.08372 ,1.05141 ,12.5578 ,0.912256 ,77.9875 ,-1.30117 ,-2.2051 ,10.4206 ,0.00951919 ,46.3497 ,1.65778 ,-1.94106 ,7.184 ,0.15966 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,177.55 ,0.77005 ,-0.705021 ,121.381 ,8.00623e-05
75.286 ,-1.99923 ,1.54757 ,8.45411 ,0.462278 ,68.3629 ,-1.42539 ,-0.0743045 ,7.75096 ,0.304132 ,61.835 ,0.189614 ,2.55023 ,8.82771 ,0.0539038 ,57.2344 ,-1.37321 ,0.7781 ,7.45641 ,0.0391001 ,55.4549 ,-0.399561 ,-1.92011 ,7.24437 ,0.743813 ,-999 ,-999 ,-999 ,-999 ,-999 ,19.8029 ,-0.153788 ,-3.17541 ,125.136 ,6.09568e-05
142.313 ,3.53384 ,-2.94233 ,24.524 ,-2 ,101.76 ,-1.08889 ,0.985182 ,15.4302 ,0.064392 ,96.7402 ,0.560015 ,0.0457401 ,12.3248 ,0.0789713 ,90.8127 ,-1.71272 ,0.807578 ,11.4885 ,0.866516 ,87.4686 ,0.953216 ,2.24162 ,13.4192 ,0.0158617 ,76.2316 ,-0.411216 ,-0.518294 ,11.597 ,0.212393 ,176.737 ,-1.82136 ,-0.1297 ,117.431 ,4.77612e-05
179.074 ,2.60193 ,2.60398 ,18.2712 ,0.326132 ,97.3496 ,-1.2977 ,-2.1866 ,13.5394 ,0.023043 ,97.2467 ,0.594891 ,-3.04369 ,13.0763 ,0.0334171 ,37.2085 ,0.46207 ,2.71152 ,5.38494 ,0.977231 ,35.7177 ,0.238438 ,-0.373914 ,6.21839 ,0.013063 ,-999 ,-999 ,-999 ,-999 ,-999 ,321.076 ,0.239346 ,1.2802 ,122.711 ,6.34172e-05
122.709 ,-0.419601 ,-0.492621 ,21.9189 ,0.0146288 ,117.271 ,-0.0543171 ,1.36236 ,20.4935 ,0.0555351 ,51.0131 ,0.2915 ,1.94952 ,10.5147 ,0.997019 ,38.1013 ,0.549697 ,-1.35237 ,9.85409 ,0.0459623 ,35.5265 ,-1.57388 ,-0.404659 ,8.12766 ,0.0189784 ,34.3851 ,0.225131 ,-2.20588 ,6.398 ,0.99465 ,242.283 ,-2.88227 ,-0.19612 ,125.433 ,2.19063e-05
104.422 ,-0.738478 ,0.258436 ,15.9883 ,0.0165246 ,75.0596 ,-0.638762 ,1.15839 ,9.05438 ,0.012203 ,65.5552 ,1.42428 ,2.78741 ,8.30133 ,0.998981 ,43.1356 ,1.0492 ,0.272007 ,7.17294 ,0.0227248 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,58.1697 ,-2.01033 ,0.716447 ,126.98 ,5.43043e-05
79.609 ,1.39774 ,-1.24848 ,13.747 ,0.729926 ,77.5092 ,-0.499366 ,0.685117 ,11.1663 ,0.0576144 ,52.5768 ,-0.0755462 ,-1.9454 ,8.64856 ,0.0840878 ,52.4104 ,0.593264 ,-1.38288 ,11.0459 ,0.771365 ,38.8423 ,1.35222 ,2.5467 ,8.56283 ,0.069296 ,-999 ,-999 ,-999 ,-999 ,-999 ,198.194 ,2.26822 ,0.677654 ,122.813 ,6.30915e-05
212.403 ,1.22786 ,2.00969 ,17.8305 ,0.850466 ,157.956 ,1.48444 ,2.44235 ,19.1304 ,0.181795 ,110.279 ,2.93294 ,-0.151568 ,17.2232 ,-2 ,103.72 ,1.74937 ,-0.493782 ,13.8771 ,0.995515 ,39.1427 ,1.03523 ,-2.55192 ,7.75428 ,0.0168634 ,30.4084 ,2.76612 ,2.87261 ,5.50074 ,-2 ,203.578 ,-1.61506 ,1.66243 ,125.849 ,6.19221e-05
212.313 ,-0.386971 ,-1.03913 ,43.59 ,0.112548 ,142.165 ,0.114788 ,-2.98242 ,14.3958 ,0.170667 ,55.2615 ,0.70356 ,-0.553865 ,9.49454 ,0.0397257 ,50.2689 ,1.27646 ,-2.08209 ,7.16407 ,0.738477 ,38.8793 ,-0.885179 ,3.01142 ,6.12816 ,-2 ,33.5001 ,0.938003 ,-1.48 ,7.26129 ,0.756467 ,298.06 ,1.42867 ,1.17818 ,124 ,7.32889e-05
174.135 ,-0.500235 ,-0.0310063 ,20.1438 ,0.748661 ,163.573 ,-0.620921 ,-2.57669 ,17.4641 ,0.010915 ,62.3916 ,0.281847 ,-2.51428 ,16.1097 ,0.024876 ,60.4806 ,-1.12026 ,-2.32823 ,6.28094 ,0.0121169 ,34.7767 ,-2.5579 ,1.66031 ,8.82138 ,0.189299 ,33.9893 ,1.05284 ,-0.680768 ,8.2142 ,0.988239 ,144.245 ,1.48441 ,-1.2349 ,122.928 ,5.70776e-05
57.7718 ,-3.24076 ,0.282594 ,7.84358 ,-2 ,56.3703 ,0.430697 ,2.86376 ,9.10114 ,0.782985 ,54.6349 ,-2.45531 ,-1.32109 ,9.78237 ,0.069062 ,53.4322 ,1.02218 ,0.0186182 ,8.33937 ,0.0226867 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,75.6402 ,-2.52754 ,1.04637 ,126.922 ,9.82998e-05
160.48 ,-0.0914755 ,-2.36977 ,13.6746 ,0.0169687 ,155.114 ,-0.62394 ,0.85218 ,12.4838 ,0.0260211 ,118.712 ,-1.11857 ,-0.173416 ,21.8734 ,0.979186 ,113.589 ,-2.74741 ,-2.64234 ,12.7586 ,-2 ,100.77 ,-0.219315 ,-3.06397 ,8.76588 ,0.00961226 ,32.773 ,-1.00714 ,1.46749 ,8.12505 ,0.502909 ,52.2347 ,-0.711562 ,0.881467 ,124.04 ,8.74864e-05
91.4796 ,1.39599 ,0.620016 ,13.6716 ,0.0284255 ,70.5226 ,-1.73682 ,-1.68958 ,10.4992 ,0.998269 ,51.6347 ,1.1459 ,2.77502 ,8.46316 ,0.359398 ,51.4371 ,0.682556 ,-0.318882 ,10.6266 ,0.994797 ,39.2728 ,-0.943188 ,1.97268 ,9.42416 ,0.0227829 ,-999 ,-999 ,-999 ,-999 ,-999 ,90.0473 ,-1.99834 ,-1.09248 ,124.22 ,6.13836e-05
114.267 ,-0.921038 ,-0.769529 ,6.50377 ,0.99829 ,81.1064 ,-1.67007 ,-2.07448 ,16.484 ,0.838708 ,37.2339 ,-1.96342 ,-0.19344 ,6.63353 ,0.0690342 ,34.8754 ,-1.4055 ,-1.53951 ,8.70778 ,0.0355456 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,169.022 ,2.76901 ,-2.15941 ,114.554 ,6.66044e-05
319.032 ,0.74547 ,-0.776725 ,24.8922 ,0.0451017 ,131.516 ,0.809581 ,-1.32748 ,8.32488 ,0.992444 ,83.2194 ,0.874091 ,-0.289224 ,11.2899 ,0.0565234 ,74.0844 ,-1.93942 ,-0.672144 ,6.95764 ,0.392164 ,70.9475 ,-1.51175 ,-1.47559 ,10.9057 ,0.030162 ,-999 ,-999 ,-999 ,-999 ,-999 ,684.323 ,2.11576 ,-0.841619 ,128.67 ,8.88476e-05
195.014 ,1.31495 ,1.17077 ,21.0069 ,0.685036 ,96.158 ,0.715839 ,-2.77255 ,12.782 ,0.0134785 ,80.5614 ,-1.53542 ,-0.790519 ,8.14862 ,0.0190115 ,72.4863 ,1.00035 ,2.35468 ,16.1367 ,0.0259534 ,49.9369 ,-1.86524 ,1.67537 ,6.36105 ,0.0191895 ,-999 ,-999 ,-999 ,-999 ,-999 ,251.077 ,-1.31767 ,1.91748 ,129.529 ,8.78248e-05
158.083 ,-0.172731 ,1.37679 ,17.822 ,0.0296318 ,93.9416 ,-2.22787 ,-1.60149 ,15.7197 ,0.0284704 ,58.4221 ,0.564743 ,0.0448312 ,6.70535 ,0.0182131 ,54.9539 ,-0.958298 ,-0.217267 ,9.43967 ,0.997569 ,54.0562 ,-2.63145 ,-0.46846 ,9.57717 ,0.154689 ,30.1409 ,-0.520405 ,2.19557 ,5.51506 ,0.041691 ,133.383 ,-1.97951 ,-1.20592 ,110.696 ,6.46639e-05
169.977 ,-0.0513781 ,-1.85805 ,15.4943 ,0.987958 ,61.1477 ,0.299608 ,-2.72836 ,8.2993 ,0.00753622 ,49.8485 ,-0.651427 ,-2.28978 ,6.89075 ,0.260573 ,47.6816 ,-1.60038 ,-1.4587 ,6.94366 ,0.0309321 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,242.731 ,1.04817 ,-0.55976 ,127.543 ,7.98246e-05
262.691 ,1.60996 ,-1.07075 ,37.7831 ,0.0854934 ,133.129 ,1.94301 ,-0.780651 ,16.6986 ,0.624398 ,117.303 ,-0.985924 ,2.82411 ,15.6313 ,0.990712 ,103.846 ,0.238437 ,2.43304 ,11.8016 ,0.0244696 ,79.0514 ,-0.945136 ,-1.95684 ,12.5664 ,0.0124138 ,44.2804 ,1.15431 ,1.32377 ,8.18832 ,0.0174399 ,275.443 ,1.33321 ,-1.17067 ,123.449 ,8.48622e-05
224.961 ,-0.507928 ,-2.09615 ,32.6837 ,0.0496325 ,106.754 ,0.182763 ,-2.29355 ,13.2827 ,0.0251614 ,69.8046 ,2.3456 ,-1.5737 ,14.8367 ,0.0318952 ,65.6298 ,-0.0586218 ,-1.45192 ,13.1947 ,0.58845 ,31.9191 ,-0.960927 ,2.18091 ,8.20145 ,0.204248 ,-999 ,-999 ,-999 ,-999 ,-999 ,332.406 ,1.03833 ,-0.657845 ,120.325 ,3.04809e-05
134.593 ,1.10242 ,2.70992 ,19.1368 ,0.0834835 ,104.7 ,1.06999 ,-0.235216 ,15.9803 ,0.178579 ,65.873 ,1.59304 ,-2.7865 ,11.0074 ,0.0185593 ,38.4219 ,0.759584 ,-1.60299 ,6.32008 ,0.979224 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,72.5436 ,-2.52378 ,-0.136886 ,126.686 ,4.55884e-05
186.5 ,0.460757 ,-1.06213 ,18.6478 ,0.0336706 ,173.858 ,0.779953 ,-0.492297 ,17.089 ,0.903219 ,106.265 ,-0.0586586 ,-2.29541 ,13.7592 ,0.0247334 ,86.2599 ,0.0249593 ,2.08435 ,15.4618 ,0.0106174 ,75.0506 ,-0.156201 ,-0.593015 ,13.9555 ,0.0227214 ,-999 ,-999 ,-999 ,-999 ,-999 ,324.398 ,2.29716 ,0.94792 ,124.525 ,4.14964e-05
330.507 ,-0.130556 ,2.49753 ,43.4433 ,0.353648 ,306.47 ,-1.05805 ,-0.29305 ,32.1893 ,0.0586032 ,166.222 ,-1.01031 ,-0.814962 ,19.7342 ,0.968479 ,89.5899 ,-0.438117 ,-1.22694 ,7.22883 ,0.0557114 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,162.364 ,-2.29296 ,-2.04862 ,121.821 ,8.11698e-05
149.686 ,-1.26061 ,-1.79284 ,23.1494 ,0.169574 ,148.304 ,1.92775 ,0.838962 ,19.494 ,0.0159694 ,82.4675 ,0.911854 ,1.03197 ,11.1467 ,0.998353 ,60.4428 ,-0.518858 ,-2.4836 ,11.3067 ,0.0994063 ,34.3938 ,2.64343 ,-0.517512 ,7.53351 ,0.115778 ,34.0324 ,0.737271 ,-0.918417 ,7.19369 ,0.0148358 ,189.156 ,2.44129 ,-1.41001 ,119.546 ,7.11126e-05
406.635 ,1.50015 ,-0.377213 ,36.7846 ,0.565994 ,256.473 ,-0.240031 ,1.88542 ,22.7475 ,0.733103 ,75.3709 ,2.28924 ,0.189024 ,10.5412 ,0.124552 ,43.0639 ,0.143874 ,1.30799 ,5.70674 ,0.292324 ,35.8257 ,-0.993351 ,2.67426 ,5.63514 ,0.0590545 ,-999 ,-999 ,-999 ,-999 ,-999 ,365.442 ,-2.65671 ,-0.240235 ,118.21 ,6.26197e-05
238.586 ,-0.746801 ,0.0476655 ,31.4015 ,0.0634201 ,160.335 ,-0.473415 ,2.21429 ,20.9161 ,0.0326706 ,76.4871 ,-1.42944 ,-0.892751 ,10.5355 ,0.042291 ,46.5024 ,-0.546333 ,-1.47515 ,9.11539 ,0.558961 ,33.702 ,-2.53136 ,-2.53759 ,9.41912 ,0.326121 ,-999 ,-999 ,-999 ,-999 ,-999 ,241.347 ,-2.91865 ,-1.16886 ,124.512 ,3.06171e-05
152.936 ,-0.483293 ,-2.25817 ,21.6714 ,0.170434 ,83.2549 ,0.159728 ,0.879719 ,12.5293 ,0.0108697 ,69.8573 ,1.30717 ,-0.215323 ,13.8004 ,0.120041 ,57.7305 ,1.25285 ,0.543453 ,11.7847 ,0.0262742 ,55.558 ,-0.736517 ,-1.08226 ,9.08941 ,0.99112 ,-999 ,-999 ,-999 ,-999 ,-999 ,139.383 ,2.45982 ,0.863623 ,124.476 ,6.32022e-05
150.253 ,-0.245771 ,0.977151 ,17.9426 ,0.115164 ,66.6847 ,0.140524 ,-2.4352 ,11.5764 ,0.0175544 ,41.3974 ,-1.62023 ,-1.91594 ,7.47467 ,0.891261 ,31.1686 ,-1.17727 ,2.97998 ,7.13957 ,0.018321 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,145.931 ,-1.05599 ,-0.267225 ,124.238 ,6.19176e-05
206.971 ,-0.969546 ,2.39991 ,21.4459 ,0.0130522 ,194.434 ,1.91892 ,1.5109 ,20.1827 ,0.0206451 ,137.05 ,1.53777 ,1.2492 ,21.9724 ,0.556724 ,79.4592 ,-0.752515 ,-2.91539 ,11.1108 ,0.0131329 ,40.3066 ,2.00207 ,-1.49104 ,6.5899 ,0.998966 ,32.303 ,-0.738972 ,-2.10737 ,6.07839 ,0.131798 ,374.193 ,-1.04422 ,-0.0494229 ,125.091 ,6.21744e-05
139.416 ,-2.39769 ,2.96758 ,25.6429 ,0.0865798 ,105.651 ,2.02044 ,-3.1246 ,16.893 ,0.999542 ,99.4691 ,-2.85968 ,-2.6511 ,17.2869 ,0.234924 ,60.1651 ,-0.936945 ,0.699271 ,9.04439 ,0.644472 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,225.663 ,0.965315 ,0.50568 ,123.439 ,4.4311e-05
99.7089 ,1.05029 ,-2.42233 ,14.7555 ,0.973281 ,87.2488 ,0.521761 ,1.48195 ,10.4401 ,0.0556794 ,76.8532 ,1.14279 ,2.76707 ,15.0502 ,0.0313819 ,53.623 ,0.509129 ,0.416261 ,6.81522 ,0.201201 ,30.9152 ,1.81103 ,1.75402 ,6.19645 ,0.0686089 ,-999 ,-999 ,-999 ,-999 ,-999 ,251.757 ,-1.17499 ,1.16994 ,123.569 ,2.73092e-05
144.621 ,-0.286569 ,2.29412 ,17.0418 ,0.994801 ,67.1255 ,-2.26198 ,-0.638003 ,12.3864 ,0.108032 ,44.2802 ,0.509097 ,2.34912 ,9.55382 ,0.0470732 ,39.959 ,2.81574 ,1.66235 ,8.40038 ,-2 ,35.8143 ,-2.86174 ,-2.79507 ,6.24881 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,122.312 ,-0.784265 ,-1.08009 ,119.201 ,1.65425e-06
289.323 ,1.53439 ,1.1185 ,37.9607 ,0.308423 ,286.764 ,-0.0255662 ,1.2761 ,22.8327 ,0.968354 ,145.857 ,1.13804 ,0.521725 ,18.29 ,0.0296774 ,83.629 ,0.601887 ,1.03105 ,12.2486 ,0.125877 ,50.2159 ,-0.718275 ,0.428957 ,7.45728 ,0.0840619 ,45.2039 ,2.0035 ,0.849642 ,8.543 ,0.0778496 ,810.849 ,-2.06946 ,-0.225727 ,124.156 ,4.07812e-05
138.146 ,-0.472497 ,0.638124 ,19.1806 ,0.316444 ,136.892 ,-1.1513 ,-0.670913 ,15.3269 ,0.00903403 ,102.034 ,-0.113695 ,-0.0203599 ,13.5552 ,0.0350931 ,91.4202 ,-0.14016 ,1.49959 ,14.7356 ,0.936263 ,55.684 ,-3.12964 ,2.61436 ,9.07491 ,-2 ,32.0706 ,-1.81033 ,-0.808101 ,6.24446 ,0.144061 ,325.597 ,3.13104 ,0.254589 ,124.613 ,1.46754e-05
111.133 ,0.0595238 ,2.94038 ,12.8483 ,0.555991 ,62.5646 ,-2.32843 ,2.89275 ,9.84651 ,0.0133093 ,58.6121 ,-1.06872 ,-2.13754 ,7.32755 ,0.011105 ,34.5144 ,-0.894504 ,1.52221 ,6.08184 ,0.0361284 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,135.258 ,-0.199976 ,-1.16398 ,124.069 ,8.3252e-05
112.484 ,-0.406407 ,-2.98572 ,12.339 ,0.0165522 ,78.2069 ,-1.18024 ,-1.60758 ,9.28419 ,0.913415 ,64.2361 ,1.88569 ,-1.44454 ,15.9394 ,0.166864 ,38.124 ,0.69506 ,2.66241 ,5.17718 ,0.388161 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,312.09 ,1.05624 ,-0.592059 ,124.887 ,6.33335e-05
98.4818 ,1.25493 ,0.208338 ,13.9346 ,0.487195 ,82.5185 ,-0.230719 ,2.45506 ,13.2072 ,0.0121841 ,59.4033 ,0.762751 ,2.75567 ,13.9856 ,0.122312 ,52.9276 ,-0.406333 ,0.149908 ,7.1326 ,0.47022 ,33.5647 ,0.223903 ,1.4701 ,6.7154 ,0.0173627 ,-999 ,-999 ,-999 ,-999 ,-999 ,93.8188 ,-1.97488 ,-0.125674 ,125.771 ,5.92901e-05
179.743 ,2.79121 ,1.3025 ,21.4958 ,0.369222 ,88.728 ,0.0786125 ,-2.5867 ,11.3813 ,0.999082 ,81.6672 ,0.946284 ,-1.60753 ,11.4286 ,0.344726 ,53.9719 ,-0.64163 ,2.25238 ,12.2662 ,0.0841598 ,46.8354 ,2.24124 ,1.81236 ,10.0431 ,0.0260184 ,-999 ,-999 ,-999 ,-999 ,-999 ,49.719 ,-0.783552 ,1.46627 ,129.14 ,7.53561e-05
283.268 ,1.22171 ,-0.796591 ,36.7512 ,0.747761 ,193.509 ,0.973393 ,2.60315 ,39.4085 ,0.0824108 ,90.5372 ,1.04473 ,2.11949 ,11.302 ,0.176282 ,88.3738 ,1.36663 ,2.81407 ,9.13463 ,0.0237313 ,52.921 ,-3.2939 ,-0.925418 ,8.58677 ,-2 ,50.1213 ,2.02035 ,2.53316 ,10.371 ,0.430264 ,173.19 ,0.254633 ,0.428179 ,123.65 ,8.10496e-05
277.845 ,-2.32655 ,0.295179 ,38.1963 ,0.945911 ,194.422 ,-2.46222 ,-0.390024 ,31.6277 ,0.259244 ,148.048 ,0.415517 ,0.932992 ,18.2013 ,0.0131345 ,67.3482 ,0.785384 ,-2.38928 ,9.2928 ,0.0395993 ,65.0131 ,-1.23528 ,0.149413 ,9.9809 ,0.0333141 ,62.2179 ,1.08866 ,2.71438 ,10.197 ,0.0174498 ,547.145 ,-3.03292 ,-0.111055 ,124.79 ,8.03513e-05
160.151 ,-0.464768 ,0.715681 ,13.6517 ,0.633635 ,80.5987 ,-1.04572 ,-1.83973 ,17.5846 ,0.0779953 ,80.5172 ,-0.782561 ,0.159566 ,10.1935 ,0.536769 ,75.0538 ,-1.44574 ,-2.63556 ,14.6889 ,0.983205 ,59.9953 ,-3.31055 ,-2.90333 ,11.6788 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,115.281 ,-2.80064 ,-1.53682 ,124.783 ,7.60486e-05
86.7101 ,0.277739 ,-0.342348 ,13.4522 ,0.186199 ,81.1757 ,1.25826 ,-0.866413 ,14.0405 ,0.013026 ,73.4734 ,1.03997 ,-1.30149 ,10.0869 ,0.018944 ,39.8096 ,2.34268 ,-1.70712 ,7.26741 ,0.994518 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,244.454 ,1.87996 ,1.09822 ,123.625 ,2.17999e-05
114.9 ,1.28889 ,-2.58607 ,12.8277 ,0.0925509 ,101.405 ,1.93931 ,-2.85045 ,20.2033 ,0.533807 ,61.9503 ,0.352884 ,-2.41336 ,8.30471 ,0.154901 ,58.8563 ,0.295106 ,-1.34069 ,7.23291 ,0.0117789 ,49.1072 ,-0.116388 ,0.584938 ,12.0381 ,0.0219332 ,-999 ,-999 ,-999 ,-999 ,-999 ,200.349 ,0.895486 ,1.42639 ,116.039 ,7.59259e-05
130.017 ,-1.03594 ,1.65805 ,12.536 ,0.033433 ,107.292 ,-1.92474 ,1.05515 ,13.3986 ,0.958734 ,52.1793 ,-1.91734 ,2.77069 ,11.3552 ,0.0213993 ,33.2364 ,-2.6705 ,-0.895165 ,3.81577 ,0.0701788 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,214.114 ,-1.73835 ,-0.726192 ,124.532 ,6.01127e-05
198.133 ,0.302174 ,-0.548103 ,21.1906 ,0.146793 ,144.896 ,-0.704833 ,-2.5463 ,18.1257 ,0.0575031 ,84.4414 ,-0.571262 ,-2.03217 ,10.4327 ,0.0129485 ,83.0561 ,0.0366678 ,2.6633 ,17.1521 ,0.666836 ,62.2823 ,-0.677769 ,-3.09376 ,11.4587 ,0.55027 ,43.7655 ,0.570022 ,2.01855 ,7.5119 ,0.0299588 ,263.256 ,0.883509 ,0.111062 ,120.735 ,6.4685e-05
80.0234 ,1.57491 ,-2.91601 ,12.8283 ,0.0399805 ,66.6373 ,-3.28075 ,0.371455 ,10.8852 ,-2 ,66.2091 ,-0.584991 ,2.22626 ,9.10026 ,0.0153901 ,49.0134 ,0.442967 ,3.09488 ,9.47571 ,0.99873 ,45.9162 ,-1.96134 ,2.87436 ,9.16924 ,0.0444483 ,43.833 ,-4.28776 ,-2.09253 ,7.0898 ,-2 ,187.108 ,-0.73131 ,-0.609541 ,124.802 ,5.31428e-05
119.433 ,0.296291 ,0.67477 ,11.7975 ,0.984589 ,72.3494 ,-1.64976 ,2.76619 ,9.75685 ,0.016936 ,55.0033 ,0.742088 ,-1.15213 ,9.38935 ,0.0195537 ,44.5484 ,-0.0955618 ,-2.10315 ,7.28659 ,0.995912 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,90.3757 ,-1.98515 ,-2.02403 ,120.535 ,2.64368e-05
158.941 ,-2.41023 ,0.916033 ,19.3786 ,0.05488 ,94.6479 ,1.91144 ,-0.642281 ,23.3231 ,0.98254 ,80.0849 ,0.922061 ,-0.739548 ,9.75114 ,0.0182845 ,52.0623 ,1.74728 ,2.18113 ,7.80721 ,0.113276 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,258.895 ,3.12176 ,0.750699 ,123.508 ,6.7177e-05
313.222 ,-1.61077 ,-1.32113 ,57.8299 ,0.986475 ,180.375 ,-0.421656 ,1.3963 ,23.0334 ,0.848951 ,80.024 ,-1.0752 ,-1.40175 ,8.70476 ,0.0437742 ,69.5117 ,-0.00655455 ,1.93021 ,7.42144 ,0.145491 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,18.2173 ,2.94342 ,3.27886 ,126.654 ,7.16169e-05
186.522 ,-0.576986 ,1.86664 ,16.2113 ,0.746696 ,101.228 ,-0.512585 ,-3.10271 ,18.8783 ,0.0724526 ,67.5267 ,2.20278 ,-2.8624 ,9.12805 ,0.185439 ,59.8222 ,-0.981803 ,-2.95504 ,7.57232 ,0.0522868 ,45.7312 ,-1.48997 ,2.79784 ,7.9624 ,0.256252 ,43.4888 ,1.44219 ,0.545373 ,5.87047 ,0.0513519 ,554.377 ,-0.626001 ,0.526077 ,127.613 ,6.40113e-05
109.317 ,0.706953 ,-2.83651 ,9.79981 ,0.938925 ,55.218 ,1.3809 ,-1.6363 ,7.84359 ,0.0623273 ,47.1977 ,0.645883 ,0.608435 ,6.31636 ,0.00731908 ,36.7011 ,-2.76674 ,1.61351 ,7.61991 ,0.0540046 ,33.8441 ,-2.59872 ,2.1687 ,7.59609 ,0.0467987 ,-999 ,-999 ,-999 ,-999 ,-999 ,121.681 ,0.155521 ,1.14664 ,128.443 ,6.84809e-05
102.216 ,-1.91167 ,-1.60184 ,9.5893 ,-2 ,71.5165 ,-2.57369 ,0.936054 ,17.9931 ,0.334607 ,64.8549 ,-0.61526 ,2.87786 ,9.72237 ,0.189942 ,59.0601 ,3.26342 ,1.7539 ,10.8493 ,-2 ,35.2272 ,1.66512 ,-2.72113 ,8.93805 ,0.0161781 ,34.6575 ,-0.187853 ,-1.27274 ,7.93088 ,0.991028 ,47.3213 ,-0.308049 ,-2.76662 ,136.063 ,5.11842e-05
167.297 ,-0.315745 ,-1.89371 ,23.547 ,0.834677 ,110.066 ,-0.506875 ,0.934574 ,12.9941 ,0.0147231 ,103.627 ,0.31947 ,2.0733 ,17.2594 ,0.877078 ,91.0382 ,-0.538224 ,-2.77015 ,12.7465 ,0.0114565 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,102.58 ,0.0640779 ,-0.81855 ,124.746 ,6.26163e-05
150.848 ,-1.46169 ,-1.70233 ,20.3519 ,0.0255839 ,113.481 ,0.0542131 ,-1.5454 ,15.334 ,0.0152903 ,95.8545 ,-1.12327 ,-2.79819 ,14.1789 ,0.996175 ,49.5364 ,-2.17214 ,-2.22507 ,11.2358 ,0.205749 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,335.762 ,1.2353 ,0.380094 ,123.965 ,9.68218e-06
269.917 ,1.20904 ,-3.09976 ,47.9298 ,0.724613 ,154.386 ,3.23678 ,-0.483113 ,22.7477 ,-2 ,66.3251 ,1.51211 ,-2.70497 ,9.62529 ,0.0933357 ,52.6913 ,-0.964208 ,-1.44151 ,7.49884 ,0.0154825 ,50.6363 ,1.06778 ,-2.22193 ,7.48187 ,0.0150876 ,-999 ,-999 ,-999 ,-999 ,-999 ,275.203 ,0.925972 ,0.0384588 ,121.016 ,5.99026e-05
