JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, JetPt3, JetEta3, JetPhi3, JetMass3, JetBTagger3, JetPt4, JetEta4, JetPhi4, JetMass4, JetBTagger4, ZZPt, ZZPhi, ZZEta, ZZMass, weight
182.933,-1.45944,-1.58492,23.4163,0.0123103,182.02,0.0706118,1.94278,13.0338,0.154015,102.712,-2.20018,-1.81173,20.5524,0.919856,96.0701,0.284846,0.95587,14.8818,0.881278,103.004,1.4187,0.196944,124.599,4.61614e-05
81.4088,0.765185,-1.43704,10.1128,0.962294,51.357,0.563751,-2.59453,11.3683,-2,49.2001,0.742951,0.509999,6.23403,0.0137433,32.8399,0.471832,2.53063,7.97298,0.0271406,84.1529,-1.26687,1.07092,124.662,4.2875e-05
175.848,-1.12663,1.31354,22.5207,0.68442,141.228,-1.96914,1.45091,19.4618,0.0506097,117.898,-0.330953,-2.84629,10.2906,0.938287,88.3412,-0.803074,-1.99855,12.9922,0.0596843,178.124,-1.20315,0.528068,124.88,2.68438e-05
137.42,0.831617,2.62224,14.2241,0.0115157,106.965,0.925238,-1.6049,14.9244,0.667096,53.8587,0.159853,0.936857,9.54932,0.795696,45.2501,0.407943,-0.908489,6.19563,0.971896,101.809,0.255005,1.12218,117.646,7.4355e-05
203.855,-0.540856,-2.1293,24.5791,0.0318669,155.093,-1.13978,0.839033,15.2981,0.0243591,133.795,-0.65587,-0.164237,28.4434,0.0435619,43.1966,2.57827,0.452083,12.2785,0.495976,222.354,2.59789,-0.147894,120.941,1.77767e-05
370.766,1.25044,-2.46369,48.4458,0.280033,242.583,0.844126,-0.13961,21.6142,0.0126518,241.482,0.840973,-2.43009,20.9009,0.488579,88.0179,1.28658,0.197324,8.56093,0.0828064,460.874,1.27059,0.453027,120.858,7.31031e-05
268.197,0.931923,1.93339,28.3241,0.0823152,137.71,-1.44967,-0.826784,15.9356,0.0591134,104.657,-1.63509,-0.101434,15.9113,0.0804394,75.0617,1.37368,2.81513,10.0071,0.956086,98.5485,-1.73786,-0.597984,121.569,5.6509e-05
84.4103,0.966999,1.3535,12.7939,0.992398,67.3972,1.54289,-2.19199,10.0964,0.0604731,55.2071,0.337592,0.975507,8.06402,0.0321727,45.0213,-1.03699,0.0232932,7.35441,0.0365529,132.457,-2.01503,0.472465,122.418,5.91627e-05
133.117,1.07988,1.42912,22.0174,0.070861,127.605,1.19124,0.448706,10.3732,0.898028,65.0624,-2.07958,-2.37825,11.5243,0.0221627,52.7969,-1.18793,-1.74961,4.76975,0.0197358,78.1318,-2.38297,-1.00663,124.649,7.47953e-05
176.863,-0.257347,2.70819,22.28,0.981622,79.1592,0.225591,0.0718641,12.2123,0.604138,59.7741,1.37516,-1.26865,7.79091,0.0567113,42.0786,1.7703,0.727091,7.85879,0.82144,73.0308,-1.13396,-0.509643,124.436,5.97046e-05
100.137,-0.643967,2.70362,16.7258,0.519952,55.3796,0.886711,2.90763,11.4289,0.043889,43.4074,-1.38429,-1.67692,7.71967,0.0586519,37.2148,-1.09968,0.114723,8.22992,0.993035,102.633,0.210978,-1.36636,124.103,9.88739e-06
81.8812,-0.304084,-1.8359,11.34,0.016725,77.9549,-0.152687,1.3512,14.3757,0.0618783,65.6497,0.726219,-1.124,12.9191,0.0535769,36.097,-1.20096,-2.53516,6.04227,0.898187,166.61,0.576932,-1.06238,123.457,7.11839e-05
85.2283,-0.0435482,2.25354,17.4294,0.0324731,53.5881,0.478812,-0.35034,8.36341,0.799067,50.4526,-0.673005,-0.489438,9.80508,0.039242,37.8497,-2.60647,3.09107,10.181,0.0524772,72.4184,2.55608,0.242724,124.119,1.67907e-05
161.971,0.718045,-2.63327,12.9296,0.67383,94.917,0.0979545,-2.62176,13.1404,0.134636,72.0826,0.6679,0.279505,8.75465,0.0631858,65.013,1.80998,0.574092,10.7537,0.862734,169.851,-0.0227302,0.446917,124.504,5.17258e-05
122.91,1.25218,-3.06759,16.3138,0.175696,121.75,1.70416,-1.71941,10.7726,0.24159,95.4482,0.871367,-0.867358,15.0266,0.99928,39.6304,1.48719,0.329464,7.16866,0.895502,35.8805,0.389568,1.03079,112.052,5.15704e-05
213.397,0.41598,-1.43977,35.8556,0.0281376,90.0318,0.999975,2.28593,13.5043,0.0175944,62.7376,0.934261,0.979198,8.84818,0.0379808,37.3891,1.34819,-0.517972,8.53108,0.795146,112.012,1.08463,0.020971,122.712,5.21426e-06
84.957,-1.38348,-2.00961,11.2954,0.982229,78.6284,0.759813,-0.799119,15.611,0.214708,68.5395,-0.591923,-2.76259,10.9695,0.0177986,30.272,-0.6285,1.5186,5.89988,0.999233,21.7748,-1.90244,-2.42552,120.978,9.19478e-05
369.542,-0.38916,1.57659,74.41,0.234661,254.364,-1.34328,-2.72015,30.8818,0.0362436,90.1356,0.151678,-2.1672,9.45469,0.0113523,70.9896,-2.81316,-0.973755,11.8166,0.182792,330.588,-0.181375,-0.178933,125.453,1.09095e-05
156.74,-1.21814,-1.82018,18.1821,0.0115277,70.6521,0.948219,2.27049,8.41459,0.2064,67.0491,1.65802,1.05661,7.10323,0.926944,32.9548,-1.42465,-2.94035,6.68125,0.601151,110.959,-0.0914316,-1.20657,123.906,4.40746e-05
193.965,-0.00125777,-2.12085,17.4319,0.04341,92.5831,0.640792,-1.94062,12.8961,0.0443644,43.579,-1.73375,2.0758,7.23238,0.869543,41.6884,-4.26241,-1.82576,7.42182,-2,332.156,1.3972,-1.45066,123.513,5.32008e-05
95.9812,-1.47751,-3.06917,11.4118,0.0146746,67.7437,0.409747,-2.19554,14.6282,0.618966,62.6876,-1.8579,-0.87522,10.1303,0.950772,50.1136,-0.349443,-0.631266,7.39622,0.0324912,103.417,1.63305,-0.349842,125.168,4.84736e-05
191.561,-0.300287,2.55338,25.9097,0.301912,140.513,0.517198,0.142047,19.3995,0.175388,56.4337,-0.955226,-0.7257,8.91133,0.940935,50.9795,0.0565247,-0.752478,9.71626,0.989514,104.222,-2.88596,-0.83655,125.073,5.97917e-05
128.679,0.760553,-1.67001,13.1557,0.013053,95.4425,0.705422,0.211066,12.7539,0.0850125,75.2555,0.35381,2.36971,11.9947,0.997445,62.228,0.176192,1.11422,9.62979,0.0322549,106.844,2.33369,1.05923,125.25,5.71188e-05
176.466,-0.0634329,3.07773,24.4721,0.068275,122.733,1.2442,-0.43172,16.7612,0.00702134,57.5743,2.64154,0.84819,11.5553,0.0891812,44.6977,0.0962918,0.44362,7.90791,0.861895,58.7361,-0.94028,0.250077,113.972,5.56962e-05
102.373,-0.688562,1.09609,20.4815,0.412391,94.0951,-0.0380715,-0.817242,14.2459,0.586877,87.4799,-1.00026,2.02735,5.40497,0.1888,61.2787,-0.454517,1.59035,9.30376,0.0129968,141.232,-1.52577,-1.23758,122.013,5.68917e-05
618.238,0.806773,2.55974,98.186,0.0617115,115.199,0.850586,-0.405432,16.1478,0.998321,86.8599,0.5452,-1.57033,14.7319,0.115907,44.0212,0.614815,0.166781,8.0168,0.0162192,444.913,-0.293123,-0.711644,126.064,7.36482e-05
433.748,-0.159052,-1.65381,64.287,0.355025,59.4205,-1.02205,0.912176,12.6721,0.0627053,57.4977,-2.34371,2.69604,9.1285,-2,35.9597,-1.81963,1.2851,8.12896,0.769338,577.86,2.16451,-0.699016,125.324,8.33632e-06
175.992,0.589603,-2.69833,33.8186,0.78574,141.882,0.840577,0.266527,18.9237,0.826557,50.0419,-2.65499,0.270513,9.00891,0.0958876,44.3381,1.55943,-1.33782,6.78613,0.0135975,114.819,1.46067,1.69814,124.25,5.27105e-05
237.98,-0.0916453,-0.768996,23.2807,0.913426,155.083,-0.00573966,-1.49837,12.888,0.0170056,131.279,0.128341,2.75353,30.0513,0.0341724,76.6395,-0.164277,2.10574,8.08792,0.245094,182.55,1.37236,0.0943063,124.107,5.88312e-05
76.4686,-0.18647,-1.3303,11.502,0.0228664,58.9361,-0.910918,-2.99831,11.0961,0.0278432,38.5642,-0.114382,2.13448,8.1193,0.0261875,32.6589,0.621525,2.65581,7.08648,0.660794,97.3277,0.531326,-0.28178,124.635,6.98832e-05
99.7983,-0.552706,3.09508,14.1047,0.997002,93.2045,0.056812,-1.8526,15.5089,0.999485,76.0232,0.325475,-0.615078,12.5807,0.0203916,36.6537,-0.453703,-1.84794,8.04046,0.072065,208.504,1.27693,0.867254,124.006,2.94191e-05
235.941,-0.600214,-0.877976,22.1304,0.867057,213.806,0.321158,2.40122,36.439,0.991004,65.5256,-0.633335,-1.5534,10.9377,0.428497,33.9202,-0.450968,1.12559,6.51721,0.190658,151.543,1.63088,-1.15582,121.426,7.65234e-05
107.79,-0.0227625,0.783477,14.8333,0.936155,75.1685,-0.415697,1.48641,8.53253,0.0237535,73.0257,0.358468,2.50982,9.3017,0.0150904,47.6229,0.60621,-0.272362,8.76799,-2,108.836,-2.95089,-1.66834,125.459,5.07503e-05
112.226,-1.21209,2.14363,12.9723,0.113844,72.1616,-1.23823,-2.51883,11.7052,0.631805,66.8084,-1.30342,0.340898,10.5141,0.449463,52.4988,-2.64977,0.0484135,13.167,0.190802,82.4143,3.08727,-1.7497,123.297,5.55431e-05
118.925,0.298108,2.34788,15.7143,0.0323964,78.9072,-1.70632,-1.00805,12.2685,0.930242,53.9113,-0.0880313,-2.2859,10.7978,0.0209111,50.7051,-0.106569,1.57083,8.25583,0.97254,57.0031,-2.34664,-2.51887,122.46,5.72845e-05
101.294,1.79907,-2.29032,9.86483,0.871398,84.5525,1.44589,-1.26325,13.4892,0.0305253,77.9157,0.0168776,0.483565,7.79684,0.0112578,45.9648,0.726463,0.844695,7.27225,0.104399,107.724,1.50408,0.518741,123.049,5.37245e-05
194.642,-1.12034,-0.0516998,22.4972,0.953744,107.118,0.192156,-2.94119,15.1374,0.046961,88.9807,-1.32728,-0.784849,10.3399,0.297516,58.9308,-0.294715,-1.64496,11.557,0.123752,44.9172,0.716551,-1.23886,131.621,1.67233e-05
138.203,-1.45431,-0.593785,27.2291,0.0640531,93.0694,-0.889252,-0.231744,12.6889,0.334376,74.6055,-1.64019,-2.35691,7.36942,0.0136332,68.5997,0.589479,1.33028,7.82262,0.948486,42.6513,2.08732,-2.36286,128.847,5.46289e-05
233.914,0.224423,2.20492,24.5134,0.0704384,160.785,2.05077,-1.60313,20.433,0.610542,80.0391,1.31469,-2.72652,13.4222,0.0337448,71.9165,0.77264,1.70153,9.12387,-2,154.416,-0.222842,0.880578,137.634,3.39104e-05
69.8216,1.75587,0.364639,11.5658,0.951828,61.0891,1.12979,-1.95189,10.7363,0.0209739,52.7094,0.820135,-1.40932,13.0749,0.10539,49.3253,1.33166,-2.53973,8.60491,0.0821818,45.6832,0.806509,-2.12515,123.137,2.57622e-05
138.526,0.185849,1.38115,13.5628,0.998939,47.9892,1.31087,-2.34784,10.039,0.0260688,38.9754,-3.28868,-3.03459,6.674,-2,37.9099,-0.606177,-1.32361,6.4777,0.0310533,158.616,-1.79202,1.75224,138.325,6.23814e-05
76.6681,2.01883,-2.78623,11.2412,0.565896,73.9562,0.23525,-1.1586,11.7591,0.0158909,61.0114,1.23879,1.73546,10.3221,0.0147826,44.4858,0.840493,2.43689,8.69831,0.0498018,32.6761,-0.238955,3.37576,125.045,6.22308e-05
178.192,-0.162717,1.43607,18.5364,0.0301857,133.696,-0.490016,-1.31846,14.0329,0.0189733,116.084,-0.753366,-0.580424,17.958,0.0358471,83.3463,-1.12601,-1.9267,12.1354,0.999321,169.067,2.85327,0.471209,126.175,6.51802e-05
101.157,1.00093,-2.39056,12.1175,0.969167,71.876,0.632428,1.71817,13.8672,0.0625749,70.6182,1.8968,-0.462867,13.2853,0.615408,36.5,0.0669227,-2.11805,5.27622,0.03323,24.7739,-0.00455641,3.26992,122.368,4.92531e-05
334.808,1.62,-2.46638,20.5457,0.0918691,111.544,2.08402,-1.83555,11.6169,0.592906,98.5938,2.28183,1.26043,19.2584,0.39176,35.8108,3.2865,-0.920595,6.32007,-2,236.532,0.740706,0.63009,122.7,5.48478e-05
217.124,1.91743,-2.08053,22.5687,0.102988,212.086,1.07463,0.893254,19.4291,0.0150262,189.25,1.42199,1.26316,19.5421,0.913731,145.484,1.4263,-1.92852,14.1134,0.913728,130.999,0.972831,1.56194,127.121,4.3555e-05
159.993,1.13011,-2.71526,15.4795,0.323053,94.2248,-1.04028,0.446499,11.8603,0.581584,82.6068,-1.19037,-0.745139,10.8659,0.576435,73.2892,0.999202,2.38263,10.3344,0.337117,86.8242,0.434706,0.469882,121.102,5.57473e-05
73.7339,0.628849,-1.03549,9.91434,0.0854129,67.8525,1.65221,2.26145,9.79,0.0186362,52.1276,1.22856,2.9512,8.15183,0.826624,46.2519,1.61267,-2.09428,8.95173,0.0876926,43.3007,1.08783,1.32022,125.069,6.15623e-05
152.971,0.620321,0.723493,7.21597,0.15672,113.316,1.06022,0.43351,17.4237,0.0265187,84.053,0.152196,-2.62429,17.6675,0.995959,70.2894,1.8839,-2.55852,12.8977,0.0147236,192.898,-2.40497,-0.723187,123.345,7.32244e-05
216.456,0.848184,-0.845542,15.9281,0.0727595,188.108,0.172782,0.995885,20.7539,0.0426405,117.205,0.527084,0.28146,30.2284,0.804457,88.884,-0.123962,1.79064,14.7965,0.390023,430.007,-2.90416,0.477186,124.238,5.05218e-05
72.7656,0.124204,-2.42582,14.0246,0.0127901,65.7097,0.880954,0.145948,13.176,0.979644,49.43,-0.802804,0.771415,5.75826,0.0178662,44.7631,-0.150709,2.9879,8.79787,0.0637417,13.4696,-1.83736,2.79543,108.182,1.87825e-05
167.038,0.591767,0.595439,14.1069,0.99372,140.425,-0.199871,2.21604,17.4062,0.0352905,53.5051,2.66561,1.80239,11.2768,0.290821,43.6327,1.40268,2.88489,8.41097,0.452785,195.218,-1.78021,-0.415365,123.72,3.24996e-05
166.424,0.808272,1.89641,30.1305,0.109652,162.085,0.179161,-1.64973,22.8015,0.990561,59.4555,0.622239,-1.48698,10.0243,0.99627,54.8507,0.637206,0.123134,8.96192,0.0277714,217.87,1.1392,0.482136,123.749,1.29969e-05
112.563,-1.44241,-1.17859,17.9287,0.0360615,107.953,-0.0273232,0.364292,11.6385,0.991908,90.1351,0.289897,-1.06337,14.3885,0.021526,74.3101,-1.10015,-1.94596,8.01462,0.0611522,276.722,2.33129,0.564255,124.201,5.61488e-05
97.4897,-0.73022,-0.274822,12.0708,0.0276776,85.8133,-1.93717,0.283669,11.8289,0.173024,77.1894,-2.11642,3.03966,11.3706,0.982844,74.0588,-1.51769,-2.85873,10.2944,0.0250079,27.5849,-0.743968,-1.48094,125.222,5.47081e-05
322.248,0.334644,-2.3438,37.8148,0.976802,78.5383,0.91795,-1.86844,9.51489,0.0188895,75.6236,-0.259664,-2.13854,12.5559,0.0340219,67.9014,-0.466678,2.25638,10.1099,0.841806,488.319,0.494878,-0.737374,125.335,5.56913e-05
181.703,-0.220536,-0.784455,19.2948,0.998372,163.569,0.103628,1.53943,19.1667,0.994225,88.8068,0.416473,-1.57377,10.8128,0.0178678,78.5197,-0.228183,-1.3596,11.7459,0.0533505,104.392,2.32179,1.29758,125.31,2.64065e-05
100.778,-0.478566,0.476343,11.1192,0.999216,79.252,0.540913,-0.358698,10.3874,0.0424935,52.1758,-0.35692,-0.265786,5.60979,0.0894952,40.6825,-0.924628,2.66303,7.52617,0.990099,181.83,-3.06314,-0.446033,126.317,5.79758e-05
176.221,-2.1781,-3.13556,25.96,0.943733,95.6431,-0.126691,-0.165807,14.6115,0.931158,61.6755,-3.6069,2.69645,11.612,-2,47.8153,-1.83183,0.331722,8.03815,0.394018,119.408,-0.357889,-0.255752,123.692,4.96879e-05
106.114,-1.94878,-2.93176,13.4104,0.998349,58.1832,2.56715,0.740132,11.6998,-2,58.1798,-2.12545,-1.94993,9.37455,0.0401532,40.6289,-0.796957,-0.592866,8.71993,0.0651998,54.2988,1.72816,-2.13542,124.088,2.93656e-05
111.198,-0.305543,-0.0567566,11.155,0.0177331,82.9643,-1.11015,-1.13544,9.59567,0.47574,55.7657,0.630673,1.84034,8.1131,0.00885183,36.3786,1.21181,2.44287,7.36938,0.0218469,90.0928,2.66578,-0.0702365,122.744,5.36215e-05
251.629,-0.849457,0.365149,27.6285,0.25839,192.756,-0.977489,-2.01369,19.6912,0.248452,83.192,-0.648993,-2.91766,14.7907,0.998229,68.7741,-0.941521,1.36393,11.5977,0.174412,106.909,2.83168,0.626255,122.971,5.98177e-05
97.1818,-2.11855,-0.282302,15.9849,0.0550427,81.2009,-1.69325,2.22976,12.373,0.993344,78.6988,-2.00552,0.146814,13.3168,0.0756653,40.2466,-2.52679,1.19298,7.82252,0.193631,375.241,-2.40254,-0.00977442,121.466,5.12891e-05
95.4871,-0.840304,2.34886,12.2622,0.261312,56.4333,-0.724279,-1.82356,10.9484,0.0337819,51.4284,0.263044,-0.0611516,12.1871,0.0253195,30.4737,-1.97806,0.997718,5.40932,0.677485,49.8313,-1.56693,0.418215,120.592,7.41838e-05
123.428,0.0318166,3.11198,11.571,0.987465,83.6089,0.510807,0.371746,13.8791,0.0252034,68.2755,-0.494113,0.0793078,8.20025,0.671303,50.9783,-0.503691,2.70271,9.55436,0.0410392,185.768,-1.98317,0.427425,124.784,5.88938e-05
279.403,-0.475153,-2.71457,38.1262,0.057384,102.787,-0.513245,2.90289,7.60235,0.741912,101.475,-1.95831,0.863979,16.7516,0.0575456,90.1857,0.0738447,-2.53433,18.5882,0.0452829,259.809,0.200073,-1.26641,124.316,7.43828e-05
90.343,0.6985,-0.37294,13.398,0.508495,66.3169,0.630867,1.08016,6.19065,0.00869098,57.6114,0.812668,2.32937,9.44198,0.996441,47.2736,-0.671436,2.76619,5.02303,0.546411,50.7036,-2.43274,1.30747,106.91,6.94024e-05
95.6332,-0.0743543,-0.0961466,10.1896,0.0142943,65.1286,1.52225,3.0055,8.90229,0.0217357,64.6198,0.0884904,0.721937,7.38008,0.96488,62.4158,0.0671892,-2.05471,8.0704,0.993797,80.8812,2.05662,0.75659,123.394,5.79377e-05
147.672,0.0933415,1.19232,7.87708,0.096268,84.7421,0.95324,1.26229,10.9291,0.808661,44.4415,0.631637,2.62424,7.64948,0.996557,30.2428,-0.7761,2.00501,5.14142,0.141752,150.957,-1.59719,0.592727,123.595,7.16328e-05
180.87,1.85408,2.84997,33.8844,0.857081,81.4654,2.58049,2.43903,10.4619,0.0540993,48.9218,1.16827,-1.14586,8.85426,0.015385,41.7476,2.66443,0.721181,8.92488,0.212607,256.583,-0.213444,1.87206,122.173,5.91587e-05
85.077,-0.960996,-3.01965,12.9409,0.0160466,75.3754,0.782511,0.330922,9.14567,0.036776,68.2327,1.0827,-0.82595,12.1095,0.287445,36.8557,0.835339,-2.17881,6.08434,0.987865,110.386,2.36524,-0.805633,123.458,2.87533e-05
184.691,0.658914,-0.273379,20.4352,0.0323464,114.39,2.05865,3.00319,11.9407,0.0181249,95.2363,0.490073,0.680895,10.1822,0.921113,38.5036,0.998997,-1.19527,5.67696,0.023248,116.495,2.61416,0.771324,122.721,5.36126e-05
108.608,0.226728,0.00408359,19.4373,0.0430954,77.9711,-0.308824,-1.16775,11.1086,0.997009,65.1732,-0.35839,0.916618,10.0065,0.0183876,60.1457,0.0423387,0.456481,12.4299,0.0804475,156.662,-2.9904,-0.354006,126.324,7.28493e-05
226.731,-0.791433,1.43475,24.1404,0.183529,184.95,1.41793,-1.2045,21.0276,0.0108216,163.968,-0.48221,-1.72617,20.1419,0.719137,94.6642,-2.18582,1.4048,12.4003,0.0114931,137.144,2.90758,-1.0633,121.068,5.43528e-05
65.9598,-0.0988472,-2.86076,8.08993,0.0147247,62.2916,-1.40119,1.40437,9.50009,0.0356448,56.201,-0.673563,1.20079,5.60436,0.835381,53.0732,-1.77066,-2.30054,7.017,0.962826,109.167,-0.733057,-1.3769,125.254,7.45655e-05
221.756,0.258389,0.0778064,31.2785,0.0709932,130.606,0.816854,-1.49285,17.4543,0.0149804,127.782,-1.48403,-1.69942,12.9394,0.056942,127.099,-0.136652,1.76348,13.7025,0.257236,122.632,3.10416,0.799659,123.954,5.34454e-05
129.955,-2.0111,-0.619423,15.1689,0.0204793,95.0711,-0.407995,0.635972,14.0419,0.438031,55.9184,-0.263298,2.37618,9.07566,0.127632,38.442,1.39492,-1.31713,8.17389,0.897889,196.225,3.01983,0.412537,122.683,4.9147e-05
166.088,-3.64313,1.6817,21.1805,-2,79.4856,0.364575,-1.8451,10.4137,0.0104116,54.2043,0.0262609,-3.0393,8.08897,0.0547057,50.0375,-1.0094,-1.12566,6.61888,0.9976,101.817,-0.224117,-0.0805001,125.991,7.52457e-05
85.7368,0.0849904,-2.08268,22.0598,0.0376783,73.8172,1.53252,1.35046,12.7151,0.0399126,68.6152,-0.89976,-2.96233,9.02386,0.864676,41.4989,1.18846,-1.5309,6.78217,0.538529,87.774,1.11309,-1.56583,121.528,5.96795e-06
165.245,-0.202543,-1.30262,19.1867,0.0259099,144.619,0.955181,2.47778,16.7326,0.790731,86.8865,-0.164986,2.31307,13.9028,0.0381263,81.623,0.741901,2.0269,9.31141,0.0245724,157.162,0.270967,1.00024,125.369,2.21664e-05
74.9364,-0.196861,-0.279119,10.106,0.782894,62.8324,-2.3244,-2.28712,10.9564,0.240772,54.3371,0.44701,0.873614,7.07362,0.0226457,37.9575,-0.0301993,0.31314,7.10535,0.0423762,120.625,-3.03314,-2.19414,124.293,6.54428e-05
72.0683,3.25141,-1.49623,9.62301,-2,45.9081,2.59557,2.8321,12.0322,0.594915,39.4319,0.57133,3.02823,6.98178,0.022842,35.7888,0.139088,0.292518,4.16678,0.292396,107.271,-2.07869,0.590023,124.763,6.19288e-05
69.638,1.98234,-0.132374,11.5372,0.0155242,63.2945,0.193677,1.60352,7.98807,0.398298,46.5319,0.0192929,0.676891,8.3434,0.961228,41.2618,1.50158,2.8477,8.00519,0.995616,36.1924,0.828483,1.62402,121.709,6.88779e-05
331.205,-1.87489,-2.96976,26.663,0.0249831,201.826,1.83869,-0.398975,34.1343,0.190885,90.8254,1.81102,-0.979331,15.4688,0.0387664,86.669,1.82232,0.216001,14.2985,0.497747,99.6904,1.47678,-0.254149,119.957,5.50971e-05
205.712,0.402999,-0.0690772,37.4052,0.04558,136.653,1.76181,-0.111206,13.4106,0.901639,135.6,1.38551,-2.9501,18.4942,0.0304431,40.2264,0.231932,2.39908,6.97844,0.570975,166.116,2.96173,-0.0291936,122.783,2.0098e-05
257.639,-0.449571,2.90122,51.3085,0.0654837,179.523,0.0638105,0.337403,13.8694,0.040161,136.961,2.52182,-1.044,23.6807,0.0842632,112.227,0.637395,-0.564569,15.8885,0.795946,100.904,3.07652,1.04132,124.598,4.99051e-05
99.4488,-1.08783,-0.743626,14.5652,0.943165,65.4412,-0.695926,2.13091,8.54931,0.978706,55.7943,4.62232,2.0294,9.89225,-2,31.2711,-1.50814,2.75136,5.5112,0.059582,89.7043,-0.163024,0.0776337,123.37,5.23962e-05
77.357,1.84639,-0.829105,15.1956,0.0261949,76.132,0.119381,1.79335,10.1016,0.0484434,67.3726,0.731151,-2.57605,10.635,0.941077,62.2878,1.87137,0.599957,10.0504,0.0245866,62.1373,-2.63816,-0.278995,126.864,3.04616e-05
120.432,-0.541101,-2.27552,23.6895,0.317773,98.8155,0.558477,1.85578,11.8296,0.0205046,92.2157,0.0261957,1.10398,11.2776,0.0208208,70.4201,-1.23971,0.182531,10.5324,0.937207,79.6962,-2.19234,0.756406,137.979,4.14228e-05
124.489,1.17053,-2.97261,18.9058,0.0516187,95.4968,-0.548507,0.378647,14.0228,0.0269454,88.2417,-0.913073,1.11328,10.1696,0.0457989,85.1262,-0.98975,1.92326,16.3869,0.991361,174.549,-1.61816,0.705856,126.754,5.13113e-05
172.457,-0.652694,2.95189,24.8305,0.0761278,49.3491,-0.115965,-2.14951,10.1291,0.996319,36.929,4.13299,1.35458,6.05296,-2,35.9737,-0.730039,1.25741,7.42613,0.126718,70.4518,-2.40336,-1.53189,119.651,7.52095e-05
92.157,0.183071,-1.36375,12.9556,0.0299014,71.1765,0.119583,2.64082,10.6788,0.993738,66.1297,0.649382,0.0846482,14.4636,0.0336757,52.274,-0.547905,-1.49241,8.32198,0.822675,17.7983,-2.07828,1.57935,127.27,5.50235e-05
170.421,3.37662,-2.1763,21.5829,-2,101.451,-0.332431,-0.840501,11.9093,0.194987,74.6179,-1.29228,0.229193,8.81815,0.250422,67.9642,1.02937,0.657776,12.6749,0.0325624,112.889,2.87614,-1.09043,127.513,5.4335e-05
129.319,-1.37133,0.536627,13.311,0.0250525,96.8678,-0.273682,1.74101,10.2781,0.0262215,78.1992,-1.09272,-2.83373,18.7503,0.0220561,71.3973,-2.45094,-0.684493,11.2017,0.363271,25.5811,-0.348692,-2.9092,128.576,5.23116e-05
170.505,-0.202192,0.30532,19.484,0.638619,119.832,1.4201,1.02106,13.0732,0.0115668,57.3486,-0.722007,0.875411,7.79646,0.0578767,56.1483,0.307465,-1.17631,10.168,0.52444,259.605,-2.68475,-0.274155,125.085,5.18565e-05
254.265,-1.22626,2.50816,31.4554,0.0250158,101.298,0.0922758,0.0994755,12.8766,0.0139369,56.3026,0.432515,-0.736103,9.27209,0.0239009,46.9302,-2.04132,2.73109,7.39248,0.0270276,140.955,-1.33696,-0.872405,122.176,5.50988e-05
148.327,-0.258432,-0.310007,16.7339,0.999079,133.403,0.797134,2.93069,16.1098,0.999208,68.8804,-0.44797,2.92471,15.123,0.0308442,55.6554,0.506895,2.40021,9.77036,0.0584026,184,-1.83022,-0.58891,124.669,3.33836e-05
98.9411,-0.916191,-1.03567,12.8612,0.990889,50.9708,0.592122,0.538687,9.37282,0.0193174,43.8648,-0.773655,-2.35098,8.83928,0.0623255,42.5662,0.722498,-2.68231,8.1259,0.0185561,207.989,1.69901,-1.27905,120.68,6.63783e-05
103.029,-0.230045,2.57929,12.1017,0.0192556,69.3879,1.11973,-1.99537,9.25245,0.95697,64.0078,1.62092,1.73031,12.3055,0.837699,46.134,0.569328,-2.06076,6.01363,0.0518036,32.4931,-0.53305,1.40825,105.048,5.10951e-05
227.59,0.0594397,1.45106,12.9299,0.0522363,168.732,0.975032,2.60057,18.6691,0.506351,68.8757,-0.601885,-0.0563651,11.0229,0.0794966,65.7977,-0.0170139,-0.0287255,10.3643,0.969166,258.824,-1.34943,0.385405,126.598,5.46092e-05
95.6617,1.00403,-1.26889,12.2582,0.011182,94.3072,-0.0444349,1.59909,12.2328,0.0527728,45.7364,-0.653165,2.58231,4.38379,0.626215,38.9881,0.0378229,-2.16405,5.62211,0.0406534,60.0423,-1.25961,0.210909,124.131,0.000325636
134.996,0.186133,-1.0865,9.11401,0.0139709,67.5462,-0.382657,-0.462912,14.788,0.0133821,50.7664,0.77104,2.04235,7.3169,0.0593836,50.6118,1.27724,1.864,7.2526,0.177546,101.085,3.06275,0.744802,129.123,7.39032e-05
286.195,-0.225674,-0.482782,23.4481,0.0778399,174.674,-0.287498,2.56666,19.3818,0.985411,59.4897,-0.302357,0.185565,7.06707,0.00922671,57.2561,-0.6292,-2.97297,14.5815,0.0252274,121.951,1.78744,0.146719,126.649,6.21697e-05
